time,HEADWATER,TAILWATER,GAGE_1
87.00000000000,-2617.832919584553,-1843.074245831986,4962.110272967815
88.00000000000,-2642.232673267634,-1859.387708996642,5002.816144850282
89.00000000000,-2666.356312979355,-1875.497197621316,5043.041911469792
90.00000000000,-2690.360232586866,-1891.547640994197,5083.088683436599
91.00000000000,-2713.731093228091,-1907.108130694088,5122.013078785783
92.00000000000,-2736.920585012829,-1922.551837122351,5160.639003295854
93.00000000000,-2758.697771759164,-1936.793535198478,5196.652621719252
94.00000000000,-2780.458609237201,-1951.149440476936,5232.762744372385
95.00000000000,-2801.850396247275,-1965.239880418524,5268.238614610799
96.00000000000,-2823.135397558826,-1979.311618350094,5303.588630524886
97.00000000000,-2843.752591010225,-1992.879612646528,5337.767696914216
98.00000000000,-2864.105027570313,-2006.275894991427,5371.510166899768
99.00000000000,-2884.339982834642,-2019.638455893836,5405.101141915112
100.0000000000,-2903.988972835851,-2032.559653094781,5437.665360656670
101.0000000000,-2923.309941513843,-2045.257377843906,5469.678054046676
102.0000000000,-2942.610417453117,-2058.004954441910,5501.719625400296
103.0000000000,-2961.574813514279,-2070.514492749354,5533.187377205923
104.0000000000,-2979.824915265532,-2082.460471618263,5563.378014621141
105.0000000000,-2998.014395556199,-2094.440971511509,5593.541887142501
106.0000000000,-3015.503944348513,-2105.869413256902,5622.454637702363
107.0000000000,-3032.309723942079,-2116.785832404513,5650.172005334521
108.0000000000,-3049.158599872349,-2127.799554646811,5678.029045072409
109.0000000000,-3065.646754683680,-2138.592556144143,5705.304847540258
110.0000000000,-3081.575083132858,-2148.951214335077,5731.587019734934
111.0000000000,-3097.290098920797,-2159.193138825074,5757.538926907977
112.0000000000,-3112.370681804478,-2168.954184972654,5782.376165013064
113.0000000000,-3126.888167474542,-2178.297384008855,5806.232716979296
114.0000000000,-3141.105192216186,-2187.462110540933,5829.610199436518
115.0000000000,-3154.345485038437,-2195.850535267657,5851.235788045184
116.0000000000,-3167.523293722028,-2204.292191091595,5872.851205880510
117.0000000000,-3180.323045653575,-2212.471084049142,5893.826164126162
118.0000000000,-3192.750661977399,-2220.430932336154,5914.209898367832
119.0000000000,-3204.464194309227,-2227.815463696089,5933.305089385143
120.0000000000,-3215.476183304955,-2234.691808539570,5951.190898061352
121.0000000000,-3226.000807963484,-2241.223395969562,5968.244730759823
122.0000000000,-3236.280997026993,-2247.662064266380,5984.960809237051
123.0000000000,-3246.124590221822,-2253.778358628138,6000.918305213837
124.0000000000,-3255.558319180304,-2259.629475297291,6016.200851597506
125.0000000000,-3264.374708449266,-2265.019738137551,6030.405771698406
126.0000000000,-3272.576392755912,-2269.967981566794,6043.554260234585
127.0000000000,-3280.422037174974,-2274.703455784764,6056.133845670835
128.0000000000,-3287.684184396939,-2279.006686879462,6067.698191085414
129.0000000000,-3294.746796023577,-2283.232246567185,6078.984915024071
130.0000000000,-3300.832846894218,-2286.687312648412,6088.525842310817
131.0000000000,-3306.227413284349,-2289.652082528191,6096.885256054969
132.0000000000,-3311.046938448360,-2292.212202658388,6104.265107123611
133.0000000000,-3315.836084903997,-2294.851420873118,6111.692980710676
134.0000000000,-3320.021309405241,-2297.069087462202,6118.095998753790
135.0000000000,-3323.624484343736,-2298.848288484738,6123.478938650690
136.0000000000,-3326.663660596705,-2300.231060627266,6127.901720923659
137.0000000000,-3329.066068767121,-2301.170227267252,6131.244472658597
138.0000000000,-3330.850010030649,-2301.668619168008,6133.528314363152
139.0000000000,-3332.180807863026,-2301.878485840452,6135.070461948919
140.0000000000,-3333.064819010699,-2301.785171839735,6135.862827563309
141.0000000000,-3333.427861058765,-2301.360783374714,6135.803322359776
142.0000000000,-3333.014452670717,-2300.337526934190,6134.369263072886
143.0000000000,-3332.173864921145,-2299.052573090181,6132.246187720569
144.0000000000,-3331.052880822775,-2297.621381068155,6129.696329231310
145.0000000000,-3328.835047775599,-2295.324888278803,6125.185708006412
146.0000000000,-3326.328213593908,-2292.897140784775,6120.254238575802
147.0000000000,-3323.249443672892,-2290.074933991136,6114.356792887693
148.0000000000,-3319.734575139592,-2286.977200750959,6107.747734452669
149.0000000000,-3315.663675382152,-2283.476880375165,6100.180432909870
150.0000000000,-3311.155774979021,-2279.688983967124,6091.888647331151
151.0000000000,-3306.033640882058,-2275.485283823235,6082.567186284818
152.0000000000,-3300.521420347994,-2271.035605095593,6072.609647189995
153.0000000000,-3294.141931456582,-2265.932649687578,6061.132409308692
154.0000000000,-3287.654053244813,-2260.839517821702,6049.555898950006
155.0000000000,-3280.380663917648,-2255.155043236816,6036.603443041568
156.0000000000,-3272.373910563481,-2248.931252826621,6022.378747558334
157.0000000000,-3264.117909628509,-2242.594726203982,6007.791640107496
158.0000000000,-3255.332900395955,-2235.902996629032,5992.320678702656
159.0000000000,-3245.850157533758,-2228.694558116808,5975.635823023276
160.0000000000,-3236.221603559656,-2221.470325323292,5958.788767570303
161.0000000000,-3225.895712933281,-2213.726638497588,5940.725719037456
162.0000000000,-3214.937404011437,-2205.528969436665,5921.576544477805
163.0000000000,-3203.174069042640,-2196.736606250913,5901.028239453835
164.0000000000,-3191.084908057737,-2187.783243029876,5879.992722355174
165.0000000000,-3178.729067352935,-2178.701653299095,5858.562160752062
166.0000000000,-3166.089186091680,-2169.448676685585,5836.676180698822
167.0000000000,-3152.613590709096,-2159.553365345684,5813.313103906096
168.0000000000,-3138.990457750992,-2149.639544212886,5789.783356487475
169.0000000000,-3124.620036433626,-2139.153388777337,5764.934832026287
170.0000000000,-3109.972195007803,-2128.521826867094,5739.663135436695
171.0000000000,-3094.781645946232,-2117.516390990141,5713.475209582462
172.0000000000,-3078.929026940626,-2106.030375629315,5686.145064042359
173.0000000000,-3062.765775124593,-2094.350648529050,5658.310427068817
174.0000000000,-3046.048792851346,-2082.305509098753,5629.556851242754
175.0000000000,-3028.793937775142,-2069.857294381425,5599.862677473739
176.0000000000,-3011.156944751464,-2057.198796583798,5569.575892658574
177.0000000000,-2992.894456646780,-2044.080586036574,5538.204402245125
178.0000000000,-2974.121671972192,-2030.612594180903,5505.972949976946
179.0000000000,-2955.319235835244,-2017.212156987302,5473.778768109572
180.0000000000,-2936.064084998596,-2003.504104829505,5440.824612332394
181.0000000000,-2916.349461549402,-1989.470697679491,5407.085864664177
182.0000000000,-2896.053503351349,-1975.010019167359,5372.338886400755
183.0000000000,-2875.244220895577,-1960.200467789352,5336.729795440022
184.0000000000,-2854.186593444301,-1945.256404349455,5300.737585210195
185.0000000000,-2832.969626614007,-1930.266178123525,5264.539612920735
186.0000000000,-2810.948164500836,-1914.639225535448,5226.901385499251
187.0000000000,-2788.556743640574,-1898.784484112855,5188.665147150127
188.0000000000,-2766.075110870023,-1882.938943470029,5150.347427902827
189.0000000000,-2743.058451108991,-1866.692213030542,5111.094016919618
190.0000000000,-2719.903242877324,-1850.412365217731,5071.668462858122
191.0000000000,-2696.359063135816,-1833.851274440992,5031.573002774629
192.0000000000,-2672.157920689309,-1816.800757323734,4990.331615801048
193.0000000000,-2647.638333106087,-1799.558762456890,4948.580054524377
194.0000000000,-2622.846039450149,-1782.165193418062,4906.404065688679
195.0000000000,-2597.824544082921,-1764.630268764399,4863.857407685326
196.0000000000,-2572.439667034598,-1746.853358220902,4820.705512709938
197.0000000000,-2546.807535038420,-1728.929337077321,4777.159097315755
198.0000000000,-2520.722097608892,-1710.681610638380,4732.835879607734
199.0000000000,-2494.468175196370,-1692.355373104666,4688.265060577972
200.0000000000,-2468.068764698681,-1673.978727748017,4643.498161766726
201.0000000000,-2441.297925440118,-1655.334291603419,4598.092161097682
202.0000000000,-2414.102088122770,-1636.394430283424,4551.965852976788
203.0000000000,-2386.973462256089,-1617.573168449727,4506.024744845839
204.0000000000,-2359.159715187550,-1598.205676915211,4458.853067835994
205.0000000000,-2331.182197390681,-1578.770394761537,4411.449351868509
206.0000000000,-2303.168720435620,-1559.372804703395,4364.046960932176
207.0000000000,-2274.885530210667,-1539.791930132068,4316.191639139248
208.0000000000,-2246.402756016005,-1520.080220892481,4268.005800136712
209.0000000000,-2217.612084138555,-1500.171946339518,4219.315308086466
210.0000000000,-2188.626615451782,-1480.169693566715,4170.335642495853
211.0000000000,-2159.438971873510,-1460.023888087367,4121.010123509694
212.0000000000,-2130.147921707445,-1439.841348379041,4071.544285556627
213.0000000000,-2100.569257935022,-1419.465046762241,4021.597140832730
214.0000000000,-2070.899287366508,-1399.056515987465,3971.526192867468
215.0000000000,-2041.160808189951,-1378.635425440191,3921.373921957796
216.0000000000,-2011.101867039050,-1357.981973999541,3870.668925917178
217.0000000000,-1980.784181872400,-1337.144043844594,3819.520646541147
218.0000000000,-1950.505068697101,-1316.384152012358,3768.488467749146
219.0000000000,-1919.971859705427,-1295.430678873100,3717.008702965765
220.0000000000,-1889.527605776415,-1274.602902545568,3665.743013026506
221.0000000000,-1858.733651501346,-1253.500684146766,3613.853399992406
222.0000000000,-1827.859258512951,-1232.366239597224,3561.850764503026
223.0000000000,-1797.069323388742,-1211.336680017421,3510.036987400093
224.0000000000,-1766.127863936608,-1190.211581759004,3457.976068752880
225.0000000000,-1735.156823760876,-1169.069824787594,3405.868644234823
226.0000000000,-1703.871490276151,-1147.712298657420,3353.231153967455
227.0000000000,-1672.773939792690,-1126.533648949041,3300.959674673462
228.0000000000,-1641.646386889525,-1105.325248695925,3248.628333165712
229.0000000000,-1610.373362576019,-1084.039542869746,3196.073990765608
230.0000000000,-1579.112263315973,-1062.772222141545,3143.549628540579
231.0000000000,-1547.884529285252,-1041.556860361132,3091.110202733055
232.0000000000,-1516.536360927490,-1020.258490348228,3038.467195537507
233.0000000000,-1485.309127501238,-999.0635446650086,2986.048098461693
234.0000000000,-1454.083521914591,-977.8867323966228,2933.648447255291
235.0000000000,-1422.826063757689,-956.6915978915135,2881.198406344939
236.0000000000,-1391.565838639444,-935.5170277029407,2828.765770819336
237.0000000000,-1360.442530264981,-914.4660976456643,2776.593243955771
238.0000000000,-1329.354517279292,-893.4559460520862,2724.496470270402
239.0000000000,-1298.322814156638,-872.4993308036688,2672.509181461405
240.0000000000,-1267.216381090418,-851.4905976718775,2620.394794843490
241.0000000000,-1236.225597952830,-830.5767114000012,2568.490459313769
242.0000000000,-1205.256252086509,-809.6845659465648,2516.628996596310
243.0000000000,-1174.489158357894,-788.9739349432648,2465.150715916754
244.0000000000,-1143.811691216609,-768.3370535459707,2413.835472590871
245.0000000000,-1113.286278658275,-747.8262117499423,2362.797890370222
246.0000000000,-1082.760020131337,-727.3141071800991,2311.757907719492
247.0000000000,-1052.506972589427,-707.0298952095409,2261.218386991856
248.0000000000,-1022.298301801512,-686.7772877724759,2210.754617553751
249.0000000000,-992.3034063113116,-666.6904509750973,2160.669866670930
250.0000000000,-962.4533212481311,-646.7179553154776,2110.843847381139
