time,TRGW_2_8_47,TRGW_2_8_29,TRGW_2_29_5,TRGW_2_41_32,TRGW_2_47_50,TRGW_2_65_32,TRGW_2_68_47,TRGW_2_74_14,TRGW_2_80_20,TRGW_2_89_47,TRGW_2_101_23,TRGW_2_104_32,TRGW_0_8_47,TRGW_0_8_29,TRGW_0_29_5,TRGW_0_41_32,TRGW_0_47_50,TRGW_0_65_32,TRGW_0_68_47,TRGW_0_74_14,TRGW_0_80_20,TRGW_0_89_47,TRGW_0_101_23,TRGW_0_104_32
11.00000000000,35.02492696,35.51550305,36.28228564,35.01136746,34.78078120,34.86994009,34.62736731,35.21651741,34.97463384,34.45951598,34.54833884,34.34974973,35.00538755,35.52605332,36.29267406,35.02150377,34.78995950,34.88012912,34.61609839,35.22779622,34.98518661,34.45142372,34.55776290,34.35861674
12.00000000000,34.94874219,35.42280296,36.18521363,34.92072179,34.70008826,34.77823110,34.54895803,35.11754519,34.87799634,34.38452370,34.46620452,34.27667327,34.93100984,35.43283482,36.19562766,34.93014964,34.70839331,34.78772405,34.53912938,35.12845824,34.88802077,34.37744750,34.47464029,34.28435818
13.00000000000,34.89444071,35.35264452,36.10656293,34.85415316,34.64279972,34.71072461,34.49351459,35.04094715,34.80505927,34.33346123,34.40912270,34.22831102,34.87826767,35.36227424,36.11700043,34.86304419,34.65062388,34.71967244,34.48490060,35.05148034,34.81459438,34.32726474,34.41692573,34.23536975
14.00000000000,34.87526831,35.32217774,36.06575335,34.82782058,34.62281777,34.68377015,34.47448031,35.00529418,34.77348889,34.31872853,34.39094341,34.21641347,34.86007903,35.33161892,36.07621123,34.83647487,34.63066743,34.69245392,34.46662219,35.01552611,34.78269142,34.31312329,34.39862192,34.22355311
15.00000000000,34.89536860,35.33824805,36.07229555,34.84746533,34.64439138,34.70322624,34.49588465,35.01855640,34.79024584,34.34333001,34.41543901,34.24326818,34.88038097,35.34775578,36.08276691,34.85623440,34.65275641,34.71198479,34.48817688,35.02863354,34.79934875,34.33791348,34.42352426,34.25116648
16.00000000000,34.94863174,35.39555654,36.12326523,34.90689646,34.70096577,34.76291775,34.55124287,35.07598606,34.84975992,34.40004591,34.47532026,34.30112103,34.93301141,35.40536296,36.13374233,34.91609084,34.71019258,34.77205827,34.54302956,35.08608500,34.85900968,34.39434541,34.48422577,34.31024660
17.00000000000,35.02035502,35.47810989,36.20415213,34.98961025,34.77691894,34.84625010,34.62527170,35.16139777,34.93538122,34.47331610,34.55411086,34.37415966,35.00340565,35.48836317,36.21462588,34.99942284,34.78712312,34.85597251,34.61599017,35.17168101,34.94497844,34.46689252,34.56403124,34.38465764
18.00000000000,35.09101380,35.56331773,36.29257527,35.07303006,34.85156528,34.93045918,34.69781524,35.25129970,35.02364994,34.54326856,34.63041570,34.44261825,35.07238308,35.57404280,36.30303619,35.08348472,34.86260024,34.94080399,34.68717185,35.26187381,35.03369674,34.53586205,34.64127215,34.45426794
19.00000000000,35.14151643,35.62804666,36.36430637,35.13457810,34.90474978,34.99274942,34.74929867,35.32122022,35.09061626,34.59109593,34.68374965,34.48817504,35.12133499,35.63914125,36.37474753,35.14552419,34.91624531,35.00358663,34.73739730,35.33210803,35.10108882,34.58274518,34.69520584,34.50044294
20.00000000000,35.15799502,35.65445804,36.39938330,35.15736924,34.92190610,35.01603509,34.76563853,35.35186168,35.11785698,34.60373530,34.69930982,34.49821755,35.13686430,35.66571805,36.40980139,35.16851971,34.93336355,35.02709757,34.75297768,35.36299790,35.12861363,34.59479014,34.71088999,34.51042167
21.00000000000,35.13560755,35.63486961,36.38754876,35.13477838,34.89801283,34.99355538,34.74206063,35.33434602,35.09746427,34.57745172,34.67248553,34.46967997,35.11441548,35.64604190,36.39794289,35.14578794,34.90893938,35.00451207,34.72937614,35.34559306,35.10828425,34.56844802,34.68366256,34.48114021
22.00000000000,35.07963827,35.57361151,36.33077546,35.07205024,34.83875466,34.93052180,34.68419396,35.27239226,35.03401689,34.51864699,34.60993121,34.40974630,35.05928186,35.58446145,36.34114877,35.08260478,34.84879291,34.94106358,34.67221237,35.28357688,35.04465459,34.51011378,34.62026135,34.41995692
23.00000000000,35.00420395,35.48598608,36.24285598,34.98498977,34.75912430,34.84282552,34.60669089,35.18143113,34.94343262,34.44227762,34.52745408,34.33362634,34.98532704,35.49635926,36.25321388,34.99489101,34.76814647,34.85274768,34.59590822,35.19239036,34.95368540,34.43457232,34.53673206,34.34242535
24.00000000000,34.92852903,35.39420184,36.14576355,34.89579262,34.67946101,34.75283001,34.52935353,35.08451771,34.84874847,34.36790263,34.44611403,34.26080858,34.91137348,35.40406589,36.15611097,34.90500927,34.68760206,34.76208636,34.51992958,35.09514235,34.85851070,34.36114628,34.45440647,34.26839985
25.00000000000,34.87193901,35.32159321,36.06388223,34.82725400,34.62016423,34.68355228,34.47200970,35.00630437,34.77412173,34.31462827,34.38676136,34.20999641,34.85633094,35.33104580,36.07422556,34.83593046,34.62778555,34.69226650,34.46378061,35.01656914,34.78341212,34.30872803,34.39438552,34.21689335
